"BSTOPARSNO,N,19,0","BSTOPID,N,19,0","NAME,C,254","STOPTYPE,C,254","LNG,N,19,15","LAT,N,19,15"
10090,177700302,동아대입구,일반,128.964428300000000,35.112583330000000
10091,177910101,을숙도초등학교,일반,128.961671700000000,35.114711670000000
10092,177690301,동아대입구,일반,128.963851300000000,35.113365850000000
10093,178830301,동산삼거리,일반,128.962585000000000,35.114576670000000
10094,178130201,을숙도초등학교(종점),일반,128.962333300000000,35.114413330000000
10095,178830101,동산삼거리,일반,128.962618600000000,35.114096220000000
10096,188340201,을숙도(문화회관),일반,128.947293100000000,35.108013390000000
10098,188500102,가락타운115동,일반,128.959880000000000,35.112563330000000
10099,177910201,가락타운115동,일반,128.959730000000000,35.112513330000000
10100,177910202,가락타운104동,일반,128.958813300000000,35.109185000000000
10101,188500101,가락타운104동,일반,128.958941700000000,35.109066670000000
10102,188490301,강변아파트,일반,128.958318300000000,35.103866670000000
10103,178540101,강변아파트,일반,128.958475000000000,35.104701670000000
10104,177780301,하단1동주민센터,일반,128.963989000000000,35.104312290000000
10105,178610101,하단1동주민센터,일반,128.963813700000000,35.103940000000000
10106,178250101,가락타운2.3지구,일반,128.960920300000000,35.101653130000000
10107,188470301,가락타운2.3지구,일반,128.960624700000000,35.101767030000000
10108,178260101,"가락타운2,3단지",일반,128.958231700000000,35.101603330000000
10109,178540301,"가락타운2,3단지",일반,128.958146700000000,35.101415000000000
10110,178250401,하남초등학교,일반,128.958846700000000,35.099081670000000
10111,178260201,하남초등학교,일반,128.958981700000000,35.098968330000000
10112,188450201,신남초등학교,일반,128.960978700000000,35.097659850000000
10113,188450301,신남초등학교,일반,128.961164700000000,35.098131950000000
10114,177630301,신남초등학교,일반,128.961286500000000,35.097658800000000
10115,177630201,신평역,일반,128.962075700000000,35.094802580000000
10116,188420302,신평역,일반,128.962274100000000,35.095267840000000
10117,177630202,동성화학,일반,128.964214600000000,35.091308580000000
10118,188420301,동성화학,일반,128.964270400000000,35.091768200000000
10119,188420102,동성화학,일반,128.964965100000000,35.091226120000000
10120,188420101,무지개아파트,일반,128.969077700000000,35.091031290000000
10121,188650402,무지개아파트,일반,128.969637300000000,35.091155630000000
10122,188650401,삼진냉장,일반,128.971971700000000,35.091054890000000
10123,188420103,삼진냉장,일반,128.972499000000000,35.090836350000000
10125,188090401,신평,일반,128.973865000000000,35.093543330000000
10126,188650101,신평,일반,128.973470000000000,35.093033330000000
10127,188640101,동매역,일반,128.973100000000000,35.090376670000000
10129,188640201,동매역,일반,128.973791700000000,35.089696670000000
10130,188620301,신평시장,일반,128.976546700000000,35.089735000000000
10131,188610101,신평시장,일반,128.976728900000000,35.089549980000000
10132,177250201,사하경찰서,일반,128.977381700000000,35.086175000000000
10133,177240101,사하경찰서,일반,128.977649400000000,35.086094870000000
10134,178890101,신평,일반,128.979380100000000,35.086121700000000
10136,177270301,장림,일반,128.979075000000000,35.085135000000000
10137,177240201,장림,일반,128.979240000000000,35.084940000000000
10138,177280201,장림주유소,일반,128.978533700000000,35.083060720000000
10139,177240301,제일제당,일반,128.977316700000000,35.084216670000000
10140,177280101,제일제당,일반,128.977505000000000,35.084550000000000
10142,177240401,자동차검사장.롯데마트,일반,128.973306700000000,35.085295000000000
10145,188670301,제일전기,일반,128.968081700000000,35.085506670000000
10146,188430201,제일전기,일반,128.966353900000000,35.085250210000000
10147,188430101,한국주철관,일반,128.965105000000000,35.086280000000000
10148,188430102,신평2동교차로,일반,128.965250000000000,35.088965000000000
10149,188410201,신평2동교차로,일반,128.964998600000000,35.089320870000000
10150,188410202,한국주철관,일반,128.964960000000000,35.086373330000000
10151,188430301,장림포구입구,일반,128.964876700000000,35.084495000000000
10152,188520101,장림포구입구,일반,128.965073300000000,35.084290000000000
10153,188550402,장림시장,일반,128.968097700000000,35.081018290000000
10154,178400404,장림시장,일반,128.967625700000000,35.081038080000000
10155,178400401,장림시장,일반,128.968148300000000,35.080815000000000
10156,178400402,장림중소기업은행,일반,128.970228300000000,35.080636670000000
10157,188550401,장림중소기업은행,일반,128.970875000000000,35.080713330000000
10158,178400403,장림우체국,일반,128.972361700000000,35.080621670000000
10159,177810402,장림우체국,일반,128.973158600000000,35.080739500000000
10160,177810401,장림초등학교,일반,128.975864100000000,35.080717120000000
10161,188550201,장림초등학교,일반,128.976153200000000,35.080537720000000
10162,177810301,장림역,일반,128.977261700000000,35.079985000000000
10163,177820103,장림역,일반,128.977435000000000,35.080155000000000
10164,177820102,영남중학교,일반,128.977462500000000,35.078363990000000
10165,177810302,영남중학교,일반,128.977210000000000,35.078035000000000
10166,177810303,신장림역,일반,128.976508100000000,35.074878660000000
10167,177820101,신장림역,일반,128.976869400000000,35.075000290000000
10168,178010101,고려냉장,일반,128.976983900000000,35.070792380000000
10169,178020301,고려냉장,일반,128.977416100000000,35.070581140000000
10170,178020302,성보냉장,일반,128.977222100000000,35.069058330000000
10171,178690301,다대롯데캐슬블루,일반,128.979333100000000,35.067698890000000
10172,178690201,다대롯데캐슬블루,일반,128.979663300000000,35.066378140000000
10173,178700301,낫개역,일반,128.979350500000000,35.064266210000000
10174,177990101,낫개역,일반,128.979628300000000,35.064396670000000
10175,178700302,다대현대아파트,일반,128.977210000000000,35.062150000000000
10176,177590101,다대현대아파트,일반,128.976615200000000,35.061637420000000
10177,177590201,다대푸르지오아파트,일반,128.974308300000000,35.060571670000000
10178,178180101,다대푸르지오아파트,일반,128.974616700000000,35.060575000000000
10179,178680201,다대큰샘,일반,128.974660000000000,35.058780000000000
10180,178180301,다대1동주민센터,일반,128.972105000000000,35.059098330000000
10181,177450101,다대1동주민센터,일반,128.972070000000000,35.058828330000000
10182,177940101,다대새마을금고,일반,128.973493000000000,35.057495700000000
10183,177450301,다대포항역,일반,128.970972900000000,35.057439660000000
10184,178000402,다대포항역,일반,128.970819600000000,35.056469060000000
10185,177950102,다대포항역.다대수협,일반,128.971550000000000,35.056060000000000
10186,177950101,다대회센터,일반,128.971655000000000,35.055053330000000
10187,178000401,다대우신아파트,일반,128.970696700000000,35.054763330000000
10188,177450302,다대우신아파트,일반,128.970505000000000,35.054598330000000
10189,178000201,다대자유아파트,일반,128.970690000000000,35.051701670000000
10190,177410102,다대자유아파트,일반,128.970905000000000,35.051621670000000
10191,177410101,다대포해수욕장,일반,128.970311700000000,35.049903330000000
10192,178040101,다대포해수욕장,일반,128.970094400000000,35.049064910000000
10193,177410201,다대포해수욕장,일반,128.969723900000000,35.049039320000000
10194,178000202,다대포해수욕장,일반,128.970123300000000,35.049945000000000
10195,177400301,몰운대아파트,일반,128.967637000000000,35.050236000000000
10196,177380102,몰운대아파트,일반,128.967505000000000,35.050065910000000
10197,177400302,대우아파트,일반,128.966615000000000,35.050231000000000
10198,177380101,대우아파트,일반,128.966600300000000,35.050022240000000
10199,178040301,다대포해수욕장역,일반,128.965591000000000,35.048453340000000
10200,178050302,다대포해수욕장역,일반,128.965307900000000,35.048234600000000
10201,177560301,대동중고등학교,일반,128.983873000000000,35.085092920000000
10202,168440403,감천사거리,일반,129.006810000000000,35.086301670000000
10203,178410301,영락교회,일반,128.970583300000000,35.103271670000000
10204,188570201,대광고등학교,일반,128.973076700000000,35.101883330000000
10205,188570202,당리새마을금고,일반,128.975606700000000,35.102095000000000
10211,210980304,감천항동편부두,일반,129.005510000000000,35.081570000000000
10212,208980104,유림아파트,일반,128.993958500000000,35.090829490000000
10218,208800101,롯데캐슬201동앞,일반,128.964413900000000,35.059030240000000
10219,208780102,롯데캐슬211동앞,일반,128.965358000000000,35.057620810000000
10220,208780101,롯데캐슬215동앞,일반,128.964625400000000,35.056468600000000
10221,208810101,롯데캐슬상가앞,일반,128.962916000000000,35.055980000000000
10222,215890201,다대소각장,일반,128.960048700000000,35.050261170000000
10223,188100201,한성기린APT,일반,128.977748600000000,35.093061070000000
10224,188330101,을숙도(문화회관),일반,128.946897600000000,35.107773210000000
10225,188650102,배고개,일반,128.976556200000000,35.094668180000000
10226,178400601,장림1동행정복지센터,일반,128.965911900000000,35.082672090000000
10227,188510201,장림1동행정복지센터,일반,128.965890600000000,35.082526120000000
10229,173480101,동원로얄듀크아파트,일반,128.964830100000000,35.079171270000000
10230,177560101,대동중고등학교,일반,128.982983000000000,35.084783120000000
10231,177700202,하단교차로,일반,128.967122700000000,35.107903900000000
10232,177700203,하단교차로,일반,128.967387100000000,35.107498580000000
10233,208850101,감천119안전센터,일반,129.005251400000000,35.086569850000000
10234,188130301,감천119안전센터,일반,129.005026100000000,35.086321240000000
10235,208850204,감천항동편부두,일반,129.005345700000000,35.081688390000000
10236,177780101,하단역,일반,128.967599800000000,35.105575750000000
10237,178310301,동매교사거리,일반,128.976545100000000,35.100275240000000
10238,188090101,동매교사거리,일반,128.976911400000000,35.100343630000000
10239,188620401,신평시장,일반,128.977967100000000,35.090483200000000
10240,178440101,한성기린아파트,일반,128.978054100000000,35.092838380000000
10241,502120000,하단역,일반,128.966001400000000,35.106350880000000
10242,178150201,협성르네상스타운아파트,일반,128.972817300000000,35.073782490000000
10243,188050401,벽산마마아파트,일반,128.972779400000000,35.070160320000000
10244,188060101,동원자동차정비공업사,일반,128.974987500000000,35.069066100000000
10245,178540201,햇님공원,일반,128.960425300000000,35.103574080000000
10246,164450102,햇님공원,일반,128.960627400000000,35.103769070000000
10247,188070301,부산현대미술관,일반,128.942177700000000,35.108761330000000
10248,178020205,성보냉장,일반,128.977196300000000,35.069225490000000
10249,178020204,동원자동차정비공업사,일반,128.974883600000000,35.069231640000000
10250,188060301,벽산마마아파트,일반,128.972977900000000,35.070434210000000
10251,188060302,협성르네상스타운아파트,일반,128.973076100000000,35.073375000000000
10252,178150306,효림초등학교,일반,128.973036000000000,35.076034140000000
10253,177290205,효림초등학교,일반,128.972772800000000,35.076029430000000
10254,178150305,장림우체국,일반,128.972940800000000,35.078910500000000
10255,177290204,장림우체국,일반,128.972657900000000,35.079226020000000
10256,188610201,동매역,일반,128.974133900000000,35.089865260000000
10257,178710102,다송중학교,일반,128.982743200000000,35.063353780000000
10258,188320202,다송중학교,일반,128.983083300000000,35.063370740000000
10259,188230401,두송중학교,일반,128.984220300000000,35.060761220000000
10260,188220301,두송중학교,일반,128.984492400000000,35.060905470000000
10261,188220401,대선조선,일반,128.992283700000000,35.053295590000000
10262,220710201,대선조선,일반,128.992487500000000,35.053562600000000
10263,220710101,두송대선터널앞,일반,128.995212100000000,35.054288300000000
10264,177980401,두송대선터널앞,일반,128.994875400000000,35.053964920000000
10265,220710102,한국선박수리공업,일반,128.995451700000000,35.057379950000000
10266,177980402,한국선박수리공업,일반,128.994992000000000,35.057405540000000
10267,188240303,인터지스보세창고,일반,128.991658300000000,35.063642490000000
10268,188240202,인터지스보세창고,일반,128.991634700000000,35.063120190000000
10269,188240302,세방,일반,128.990589300000000,35.066561870000000
10270,188260202,세방,일반,128.990263300000000,35.066675360000000
10271,188260304,정현냉동,일반,128.990615600000000,35.071477410000000
10272,188110202,정현냉동,일반,128.990283800000000,35.071581990000000
10273,188260303,구평동,일반,128.990633700000000,35.075609050000000
10274,220480103,구평동,일반,128.990295100000000,35.075884950000000
10275,188110402,구평삼거리,일반,128.990424500000000,35.079406480000000
10276,220480104,구평삼거리,일반,128.990098100000000,35.079281170000000
10277,220470103,구평동주민센터,일반,128.986738900000000,35.081575710000000
10278,220460103,구평동주민센터,일반,128.986767200000000,35.081390500000000
10279,220490102,구평e편한세상입구,일반,128.985834100000000,35.082239380000000
10280,177800402,구평e편한세상입구,일반,128.985762800000000,35.082691120000000
10288,503900000,부산현대미술관,일반,128.943493100000000,35.108276140000000
10292,506390000,구평삼거리,일반,128.990219800000000,35.080905810000000
10293,506360000,감천항제5부두,일반,128.993702200000000,35.083903600000000
10294,506380000,감천항해양파출소,일반,128.997783100000000,35.084458230000000
10295,506370000,감천항해양파출소,일반,128.998210500000000,35.084451190000000
10296,506350000,감천항제5부두,일반,128.993579200000000,35.084257080000000
10297,506400000,구평삼거리,일반,128.989900700000000,35.080406380000000
10298,506850000,사하구국민체육센터,일반,128.998550900000000,35.088068330000000
11002,175150301,두구동입구,일반,129.102905000000000,35.297516670000000
11003,175320101,두구동입구,일반,129.103318300000000,35.297646670000000
11004,175220101,금정체육공원입구,일반,129.098825000000000,35.291556670000000
11005,175320301,금정체육공원입구,일반,129.098650000000000,35.291745000000000
11006,209010201,부산종합터미널(노포역),일반,129.094317400000000,35.283665440000000
11007,210760101,부산종합터미널(노포역),일반,129.094691700000000,35.283791670000000
11008,174570101,노포삼거리,일반,129.093543300000000,35.280180000000000
11009,210760301,노포삼거리,일반,129.093301700000000,35.280326670000000
11010,174130201,범어사역,일반,129.092472500000000,35.274070650000000
11011,175290201,범어사입구,일반,129.090442700000000,35.274892240000000
11012,175290301,범어사입구,일반,129.089618300000000,35.275640000000000
11013,174770101,범어사입구,일반,129.090080000000000,35.275558330000000
11014,173830101,어린이놀이터,일반,129.087514600000000,35.275424310000000
11015,174770301,어린이놀이터,일반,129.087927900000000,35.275622680000000
11016,174890304,한아름빌라,일반,129.085111700000000,35.274483330000000
11017,173830202,한아름빌라,일반,129.084936500000000,35.275169030000000
11018,173830201,남산동,일반,129.085003100000000,35.272221100000000
11019,174890303,남산동,일반,129.085153300000000,35.271646670000000
11020,174780301,남산동농협,일반,129.088956700000000,35.272576670000000
11021,174110301,남산동농협,일반,129.089050000000000,35.272485000000000
11022,174550301,팔송,일반,129.092566700000000,35.271740000000000
11023,174120301,범어사역,일반,129.092826700000000,35.271715000000000
11024,174850402,남산동새벽시장,일반,129.089111700000000,35.269268330000000
11025,174110201,남산동새벽시장,일반,129.089013300000000,35.269133330000000
11026,174890301,금샘초등학교,일반,129.085255000000000,35.269383330000000
11027,173830203,금샘초등학교,일반,129.085076800000000,35.269405990000000
11028,174890201,남산고교,일반,129.084096600000000,35.267059270000000
11029,174890302,남산고교,일반,129.084301700000000,35.267291670000000
11030,174110202,남산고등학교입구,일반,129.089020000000000,35.267633330000000
11031,174850401,남산고등학교입구,일반,129.089128300000000,35.267833330000000
11032,209670101,침례병원(남산역),일반,129.092791700000000,35.266111670000000
11033,173990301,침례병원(남산역),일반,129.092500000000000,35.265883330000000
11034,174860102,남산동럭키아파트,일반,129.088782900000000,35.264935540000000
11035,174850201,남산동럭키아파트,일반,129.088624900000000,35.265386530000000
11036,174890202,부산외국어대학교,일반,129.085295000000000,35.265655000000000
11037,174790102,부산외국어대학교,일반,129.085301700000000,35.265336670000000
11038,174860401,남산119안전센터,일반,129.086664800000000,35.261687510000000
11039,176700101,샘골공원,일반,129.087483000000000,35.260821700000000
11040,209650301,남산초등학교,일반,129.088042000000000,35.262418300000000
11041,174860101,남산초등학교,일반,129.088023000000000,35.261722270000000
11042,209670201,남산프라자,일반,129.091903300000000,35.263191670000000
11043,174070101,남산프라자,일반,129.092053300000000,35.262795000000000
11044,174540101,두실역,일반,129.091542100000000,35.258340230000000
11045,174070301,두실역,일반,129.091278300000000,35.258385000000000
11046,175210401,선경3차아파트,일반,129.087819300000000,35.258700480000000
11047,174860301,선경3차아파트,일반,129.087685000000000,35.258143330000000
11048,175210201,신동아아파트,일반,129.087616600000000,35.255618370000000
11049,174910301,신동아아파트,일반,129.087836000000000,35.256088070000000
11050,174540201,행림병원,일반,129.091330000000000,35.254293330000000
11051,174180301,행림병원,일반,129.091533300000000,35.253806670000000
11052,174920402,롯데캐슬정문,일반,129.087816700000000,35.252632240000000
11053,174910101,롯데캐슬정문,일반,129.087639800000000,35.252631320000000
11054,174920401,롯데캐슬입구,일반,129.087836900000000,35.250938380000000
11055,174920102,구서역,일반,129.090858300000000,35.248683330000000
11056,175300101,부산산업보건센터,일반,129.092783300000000,35.275038330000000
11057,174170401,태광산업(구서역),일반,129.092083300000000,35.249095000000000
11058,174170201,태광산업(구서역),일반,129.092063300000000,35.248123330000000
11060,175450301,구서역.금정경찰서,일반,129.092245000000000,35.245771550000000
11061,175470102,구서역.구서시장,일반,129.088904400000000,35.246344800000000
11062,174920201,구서역.구서시장,일반,129.088835000000000,35.247013330000000
11063,175380302,구서1치안센터,일반,129.088308900000000,35.244877410000000
11064,175470101,구서1치안센터,일반,129.088651700000000,35.245056670000000
11065,175470301,금정산쌍용예가.구서SK뷰,일반,129.086670000000000,35.243043050000000
11066,174830402,금정산쌍용예가.구서SK뷰,일반,129.086627800000000,35.242672820000000
11067,176380101,금정구청.부산가톨릭대,일반,129.093204800000000,35.242333770000000
11068,174230301,금정구청.부산가톨릭대,일반,129.092770600000000,35.242237400000000
11069,175400101,윤산터널입구,일반,129.092892800000000,35.240426360000000
11070,175400201,윤산터널입구,일반,129.092348300000000,35.238808330000000
11071,174970101,장전역,일반,129.087901700000000,35.238353330000000
11072,174830401,장전초등학교,일반,129.086547300000000,35.240679120000000
11073,175470302,장전초등학교,일반,129.086312600000000,35.239557610000000
11074,174830201,장전동어린이놀이터,일반,129.086362400000000,35.238126680000000
11075,174960301,장전중앙교회,일반,129.086103300000000,35.235218330000000
11076,175640101,장전1치안센터,일반,129.087738100000000,35.235701230000000
11077,174660201,경남한신아파트,일반,129.091813300000000,35.235786670000000
11078,174670101,경남한신아파트,일반,129.092173300000000,35.236593330000000
11079,174960302,현대아파트,일반,129.085555000000000,35.233181670000000
11080,175620101,부산대학교정문,일반,129.086935800000000,35.232326030000000
11081,175620102,부산대학교정문,일반,129.086889600000000,35.232162050000000
11082,175620201,부산대역,일반,129.087810900000000,35.231040020000000
11083,175630101,부산대앞부산은행,일반,129.086396700000000,35.230546670000000
11084,173750201,범어사매표소,일반,129.073080000000000,35.283341670000000
11085,174960303,부산대학교정문,일반,129.085200000000000,35.231855000000000
11086,175780301,부산대학교정문,일반,129.085003300000000,35.231086670000000
11088,175830301,부산대학교후문,일반,129.083994900000000,35.228592470000000
11089,175830201,부산대학교후문,일반,129.085392200000000,35.228512560000000
11090,175070101,금정초등학교,일반,129.085998300000000,35.227018250000000
11091,175630301,금정초등학교,일반,129.085773300000000,35.226646670000000
11092,175670101,금정초등학교,일반,129.083035100000000,35.226885400000000
11093,175660301,금정초등학교,일반,129.082970000000000,35.226968330000000
11094,176630101,경보아파트,일반,129.081778300000000,35.225376670000000
11096,174070401,명승명가아파트,일반,129.090569500000000,35.260541940000000
11097,166140301,식물원입구,일반,129.081669500000000,35.224164480000000
11098,165350301,식물원입구,일반,129.082291000000000,35.224232000000000
11099,175650101,화목타운,일반,129.084371700000000,35.224738330000000
11100,175080301,소정천,일반,129.086101900000000,35.224521930000000
11101,215010201,소정천,일반,129.087553300000000,35.222638410000000
11102,175080201,온천장역,일반,129.086872000000000,35.221975000000000
11103,175100301,온천입구,일반,129.086352300000000,35.217553450000000
11104,174370201,동해중학교,일반,129.087078300000000,35.217890000000000
11105,174370202,부곡4동주민센터 온천장역,일반,129.088314800000000,35.220100090000000
11106,175090301,부곡4동주민센터 온천장역,일반,129.088440200000000,35.220646160000000
11107,175510202,부곡1치안센터,일반,129.091053800000000,35.221818300000000
11108,174310301,부산정보관광고,일반,129.091156700000000,35.223806670000000
11109,175600301,부곡시장,일반,129.091769000000000,35.226031180000000
11110,209690101,부산대역(부곡2동),일반,129.090706700000000,35.228690000000000
11112,174330101,부곡대우아파트,일반,129.090552000000000,35.230882910000000
11113,175810401,부산대역.부곡대우아파트,일반,129.089763300000000,35.231166670000000
11114,175610401,금정세무서,일반,129.092101000000000,35.231579840000000
11115,175010101,금정세무서,일반,129.092377000000000,35.229950000000000
11116,174860201,명승명가아파트,일반,129.090538900000000,35.260343370000000
11117,174540202,금정이마트,일반,129.091280000000000,35.250720000000000
11118,209680101,부곡시장,일반,129.092018800000000,35.226462400000000
11119,174300101,부산정보관광고,일반,129.091288800000000,35.223686410000000
11120,174390303,부곡1치안센터,일반,129.091149900000000,35.221830470000000
11121,174390302,내성고등학교,일반,129.092729100000000,35.219532850000000
11122,175510201,내성고등학교,일반,129.092503300000000,35.219801670000000
11123,174390204,서동고개,일반,129.095995500000000,35.217045240000000
11124,174390301,서동고개,일반,129.094833300000000,35.217858330000000
11125,174400202,동신교회,일반,129.096210000000000,35.218230000000000
11126,174400201,서동초등학교,일반,129.098435000000000,35.218855000000000
11127,175770301,서동시장입구,일반,129.102570000000000,35.217178330000000
11128,174490402,서4동주민센터,일반,129.103791700000000,35.217883330000000
11129,175850302,서1동새마을금고,일반,129.098580200000000,35.216615490000000
11130,174390201,서1동새마을금고,일반,129.097824200000000,35.216578220000000
11131,174390203,서3치안센터,일반,129.101558700000000,35.215298400000000
11132,175850301,서3치안센터,일반,129.102283300000000,35.215118330000000
11133,175550201,세웅병원,일반,129.104193300000000,35.214730000000000
11134,174470201,세웅병원후문,일반,129.103070400000000,35.214288260000000
11135,175490301,서동입구,일반,129.104645000000000,35.210875000000000
11136,175490101,동상초등학교(서동역),일반,129.107131700000000,35.212506860000000
11137,174440201,서동역,일반,129.107324800000000,35.213194040000000
11138,175560301,부산은행,일반,129.106081800000000,35.214342170000000
11139,174700401,라이프타운,일반,129.107241700000000,35.215085000000000
11141,174450101,금사입구,일반,129.108900600000000,35.214953950000000
11142,174450201,금사입구,일반,129.109158300000000,35.214190000000000
11143,174590201,금사전화국,일반,129.112788300000000,35.215113330000000
11144,174590101,금사전화국,일반,129.113615000000000,35.215241670000000
11145,174580101,서금지구대(금사역),일반,129.116334700000000,35.216074940000000
11146,174160301,서금지구대(금사역),일반,129.116006400000000,35.216233680000000
11147,175120201,금사중학교,일반,129.110055000000000,35.217466670000000
11148,175520201,금사중학입구,일반,129.109683300000000,35.217535000000000
11150,175120202,금사회동동주민센터,일반,129.111058300000000,35.218391670000000
11151,175110101,금사시장,일반,129.113410000000000,35.221100000000000
11152,175530301,금사시장,일반,129.111405800000000,35.220030760000000
11153,175540201,중소기업은행,일반,129.113173300000000,35.222193330000000
11154,212530101,동일고무벨트,일반,129.114611700000000,35.222893330000000
11155,212530102,부산예원고등학교,일반,129.116240000000000,35.224650000000000
11156,175570201,부산예원고등학교,일반,129.115345000000000,35.224885000000000
11157,175700301,욱성화학(주),일반,129.117973300000000,35.226720000000000
11158,212530103,욱성화학(주),일반,129.118927400000000,35.226601160000000
11159,175880101,회동본동,일반,129.120261400000000,35.227820090000000
11160,174680301,회동본동,일반,129.119986700000000,35.228526670000000
11161,173640301,회동동,일반,129.123986300000000,35.230438410000000
11162,209660201,남산성당,일반,129.084880200000000,35.264018490000000
11163,174910102,롯데캐슬입구,일반,129.087644200000000,35.250937350000000
11164,175770202,중앙교회,일반,129.105868300000000,35.216181670000000
11165,173750202,범어사주차장,일반,129.072645000000000,35.282223330000000
11166,173770201,상마마을,일반,129.073716700000000,35.279235000000000
11167,173800101,하마마을,일반,129.077123400000000,35.279644520000000
11168,173740201,경동아파트,일반,129.086330000000000,35.281440000000000
11169,173730201,지장암,일반,129.078555000000000,35.281356670000000
11171,174180201,태광산업(구서역),일반,129.091746700000000,35.249201670000000
11172,175610201,금정세무서,일반,129.092300000000000,35.230015000000000
11180,176030201,롯데캐슬2단지,일반,129.087034700000000,35.249487990000000
11181,174920101,구서롯데캐슬,일반,129.088343300000000,35.249385000000000
11182,175380301,구서시장,일반,129.088803300000000,35.246506670000000
11183,174290301,롯데캐슬1단지,일반,129.089440000000000,35.249521670000000
11184,176670101,남문,일반,129.061976700000000,35.241753330000000
11185,176660101,동문,일반,129.064456700000000,35.243248330000000
11186,174900301,구서동,일반,129.090476700000000,35.246708330000000
11187,174390202,서1동새마을금고,일반,129.099530500000000,35.216109370000000
11192,174810101,광명사,일반,129.076765400000000,35.229668540000000
11193,176600102,광명사,일반,129.076414800000000,35.230103250000000
11194,174810102,양로원,일반,129.076651400000000,35.231258260000000
11240,174790101,남산성당,일반,129.085046500000000,35.263737460000000
11242,173840202,성불사입구,일반,129.089767400000000,35.279811590000000
11243,175100302,동해중학교,일반,129.087332800000000,35.218613020000000
11248,174200201,구서역.금정경찰서,일반,129.092321700000000,35.245525880000000
11249,175360201,장전역,일반,129.087769200000000,35.238293340000000
11250,174970301,장전1치안센터,일반,129.087483000000000,35.235708730000000
11251,175640201,부산대학교정문,일반,129.086658100000000,35.232260030000000
11259,174680101,회동동,일반,129.124218000000000,35.230234920000000
11260,173620201,회동석대산단,일반,129.127135500000000,35.232267140000000
11261,173630101,회동석대산단,일반,129.127341200000000,35.232155380000000
11262,216770101,우성,일반,129.118319800000000,35.224985240000000
11263,216780101,삼한전자,일반,129.118273100000000,35.225301460000000
11264,175420101,금정문화회관,일반,129.094723900000000,35.245515430000000
11265,175480302,금정문화회관,일반,129.094526300000000,35.245686370000000
11266,175480101,동래초등학교,일반,129.097355500000000,35.247745960000000
11267,173720201,동래초등학교,일반,129.096947700000000,35.247690020000000
11268,173720102,금단마을,일반,129.099561800000000,35.251501560000000
11269,173700201,금단마을,일반,129.099245200000000,35.251579150000000
11270,173720101,브니엘고등학교,일반,129.102244600000000,35.256733750000000
11271,173700202,브니엘고등학교,일반,129.102003000000000,35.256807440000000
11272,173620301,건설안전시험사업소,일반,129.124358900000000,35.232345210000000
11273,220240101,스포원파크,일반,129.103181800000000,35.292293300000000
11274,220280101,금정체육공원,일반,129.102468700000000,35.291494680000000
11275,217200101,금정공영차고지,일반,129.098080000000000,35.289490000000000
11276,501040000,회동 화물자동차 공영차고지,일반,129.136029600000000,35.242971400000000
11278,504250000,윤산터널입구,일반,129.092142200000000,35.239471070000000
11279,504260000,윤산터널입구,일반,129.090740000000000,35.239418000000000
11280,504270000,장전역,일반,129.087232600000000,35.240123590000000
11281,504280000,장전역,일반,129.087253100000000,35.239852890000000
11282,504290000,장전초등학교,일반,129.085382700000000,35.240159980000000
11283,504300000,장전초등학교,일반,129.085520000000000,35.239945840000000
11286,506050000,남산119안전센터,일반,129.086270400000000,35.262177680000000
11287,506410000,남산고등학교,일반,129.085433900000000,35.267132990000000
11288,506500000,부산외대정문,일반,129.084419200000000,35.266555730000000
11289,506480000,부산외국어대학교캠퍼스,일반,129.080368900000000,35.267143610000000
11290,506490000,부산외대정문,일반,129.084619500000000,35.266651400000000
11291,506420000,남산고등학교,일반,129.085373700000000,35.266926770000000
12001,177190401,강서구청,일반,128.982642000000000,35.212400620000000
12003,211810301,대저119안전센터,일반,128.977399000000000,35.214581520000000
12004,191650301,낙동중학교,일반,128.964877900000000,35.215205990000000
12005,191670302,강서복지회관.우편집중국,일반,128.958486500000000,35.215195590000000
12006,191670301,중리입구,일반,128.956172100000000,35.214817280000000
12007,191660301,부산교도소,일반,128.952817100000000,35.213925720000000
12008,191660302,평강역,일반,128.950095100000000,35.214162740000000
12009,191270401,대사리3구,일반,128.943622300000000,35.216066000000000
12010,191270402,국립농산물품질관리원,일반,128.940763100000000,35.216972790000000
12011,191280301,대사역.대사리2구,일반,128.936478000000000,35.218496500000000
12012,191290101,대사역.대사리2구,일반,128.936659900000000,35.218084050000000
12013,191280101,국립농산물품질관리원,일반,128.940639000000000,35.216683360000000
12014,191280102,대사리3구,일반,128.943360400000000,35.215831700000000
12015,192090201,평강역,일반,128.949861900000000,35.213930080000000
12016,191660101,중리입구,일반,128.955888000000000,35.214564600000000
12017,191660102,강서복지회관.우편집중국,일반,128.959159000000000,35.215027800000000
12018,191670201,낙동중학교,일반,128.964506700000000,35.215119970000000
12019,188770101,대저119안전센터,일반,128.976971600000000,35.214449200000000
12021,211810201,강서구청,일반,128.981523800000000,35.213013630000000
12022,191790301,신덕삼거리,일반,128.974643800000000,35.204740520000000
12023,188760302,신덕삼거리,일반,128.974222700000000,35.204489090000000
12024,191300101,대사리1구,일반,128.933109000000000,35.219323500000000
12025,191290301,대사리1구,일반,128.932792000000000,35.219792100000000
12026,191870201,강서브라이트센터,일반,128.956947800000000,35.180805500000000
